Product_id,Product_name,Product_description_english,Product_description_arabic,Img,Product_page_link,Product_price,Discount,Price_after_discount,Points,Coupon
6210,Romantic mug,<p>1- Hot and cold drinks can be drunk in the cup<br /> 2- Wash with water and liquid soap with a sponge or toothbrush<br /> 3- Do not soak the cup in water and wash it immediately after drinking from it<br /> 4- Do not wash in the dishwasher<br /> 5- Do not wash with chlorine or very hot water<br /> 6- Do not enter the microwave&nbsp;</p>,<p> 1- يمكن أن تكون المشروبات الساخنة والباردة في حالة سكر في الكوب <br /> 2- غسل بالماء والصابون السائل مع إسفنجة أو فرشاة أسنان <br /> 3- شرب منه <br /> 4- لا تغسل في غسالة الصحون <br /> 5- لا تغسل بالمكلور أو الماء الساخن جدًا <br /> 6- لا تدخل الميكروويف و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/18822.jpeg,https://muqbis.com/product/detail/6210/Romantic-mug,300,10,270,50,DropMe
6209,Special mug,<p>1- Hot and cold drinks can be drunk in the cup<br /> 2- Wash with water and liquid soap with a sponge or toothbrush<br /> 3- Do not soak the cup in water and wash it immediately after drinking from it<br /> 4- Do not wash in the dishwasher<br /> 5- Do not wash with chlorine or very hot water&nbsp;<br /> 6- Do not enter the microwave</p>,<p> 1- يمكن أن تكون المشروبات الساخنة والباردة في حالة سكر في الكوب <br /> 2- غسل بالماء والصابون السائل مع إسفنجة أو فرشاة أسنان <br /> 3- شرب منه <br /> 4- لا تغسل في غسالة الصحون <br /> 5- لا تغسل بالمكلور أو الماء الساخن جدا,https://cdn1.muqbis.com/attachments/05-23/18820.jpeg,https://muqbis.com/product/detail/6209/Special-mug,300,10,270,50,DropMe
6208,Super mom,<p>1- Hot and cold drinks can be drunk in the cup<br /> 2- Wash with water and liquid soap with a sponge or toothbrush<br /> 3- Do not soak the cup in water and wash it immediately after drinking from it<br /> 4- Do not wash in the dishwasher<br /> 5- Do not wash with chlorine or very hot water&nbsp;<br /> 6- Do not enter the microwave</p>,<p> 1- يمكن أن تكون المشروبات الساخنة والباردة في حالة سكر في الكوب <br /> 2- غسل بالماء والصابون السائل مع إسفنجة أو فرشاة أسنان <br /> 3- شرب منه <br /> 4- لا تغسل في غسالة الصحون <br /> 5- لا تغسل بالمكلور أو الماء الساخن جدا,https://cdn1.muqbis.com/attachments/05-23/18818.jpeg,https://muqbis.com/product/detail/6208/Super-mom,300,10,270,50,DropMe
6196,Customized Portrait mug (31),<p>Customized portrait mug using Polymer clay (3D mug not printed)</p> <p>100% handmade</p> <p>*Can be done for any personal photo (for one person).</p> <p>* Can be used with cold and hot drinks.</p> <p>* Hand wash only.</p> <p>* Do not be used in microwave.</p> <p>*It is possible to add a name to the mug</p> <p>* Changing the mug colour is available</p> <p>The price is including the spoon&nbsp;</p>,<p> قدح صورة مخصصة باستخدام طين البوليمر (القدح ثلاثي الأبعاد غير مطبوع) </p> <p> 100 ٪ مصنوع يدويًا </p> <p>*يمكن القيام به لأي صورة شخصية (لشخص واحد). </p> <p>* يمكن استخدامها مع المشروبات الباردة والساخنة. </p> <p>* غسل اليد فقط. </p> <p>* لا تستخدم في الميكروويف. </p> <p> من الممكن إضافة اسم إلى القدح </p> <p>* تغيير لون القدح متاح </p> <p> السعر يتضمن spoon & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/18794.jpg,https://muqbis.com/product/detail/6196/Customized-Portrait-mug--31-,475,10,427٫5,100,DropMe
6195,Customized Portrait mug (30),<p>Customized portrait mug using Polymer clay (3D mug not printed)</p> <p>100% handmade</p> <p>*Can be done for any personal photo (for one person).</p> <p>* Can be used with cold and hot drinks.</p> <p>* Hand wash only.</p> <p>* Do not be used in microwave.</p> <p>*It is possible to add a name to the mug</p> <p>* Changing the mug colour is available</p> <p>The price is including the spoon&nbsp;</p>,<p> قدح صورة مخصصة باستخدام طين البوليمر (القدح ثلاثي الأبعاد غير مطبوع) </p> <p> 100 ٪ مصنوع يدويًا </p> <p>*يمكن القيام به لأي صورة شخصية (لشخص واحد). </p> <p>* يمكن استخدامها مع المشروبات الباردة والساخنة. </p> <p>* غسل اليد فقط. </p> <p>* لا تستخدم في الميكروويف. </p> <p> من الممكن إضافة اسم إلى القدح </p> <p>* تغيير لون القدح متاح </p> <p> السعر يتضمن spoon & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/18793.jpg,https://muqbis.com/product/detail/6195/Customized-Portrait-mug--30-,450,10,405,100,DropMe
6425,Lionel Messi,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/19474.png,https://muqbis.com/product/detail/6425/Lionel-Messi,130,10,117,50,DropMe
6419,CR7 Printed mug,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/19440.png,https://muqbis.com/product/detail/6419/CR7-Printed-mug,130,10,117,50,DropMe
6224,Baby Black Widow,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/18861.png,https://muqbis.com/product/detail/6224/Baby-Black-Widow,130,10,117,50,DropMe
6223,Baby Black Panther,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/18860.png,https://muqbis.com/product/detail/6223/Baby-Black-Panther,130,10,117,50,DropMe
6207,Friends Mug,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/18816.png,https://muqbis.com/product/detail/6207/Friends-Mug,130,10,117,50,DropMe
6206,Evil Eye Mug,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/18814.png,https://muqbis.com/product/detail/6206/Evil-Eye-Mug,130,10,117,50,DropMe
6205,Daily Reminders Mug,<p><strong>Ceramic mug for hot/cold drinks</strong></p> <p><strong>Capacity: 400ml</strong></p>,<p> <strong> القدح السيراميك للمشروبات الساخنة/الباردة </strong> </p> <p> <strong> السعة: 400 مل </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/18812.png,https://muqbis.com/product/detail/6205/Daily-Reminders-Mug,130,10,117,50,DropMe
6086,Baby Thanos,<p>Ceramic printed mug baby&nbsp;thanos</p>,<p> القدح المطبوعة للسيراميك و nbsp ؛ thanos </p>,https://cdn1.muqbis.com/attachments/05-23/18413.png,https://muqbis.com/product/detail/6086/Baby-Thanos,130,10,117,50,DropMe
6085,Baby Iron man,<p>Ceramic printed mug baby&nbsp;Spiderman</p>,<p> القدح المطبوعة للسيراميك و nbsp ؛ Spiderman </p>,https://cdn1.muqbis.com/attachments/05-23/18409.png,https://muqbis.com/product/detail/6085/Baby-Iron-man,130,10,117,50,DropMe
6082,Baby Spiderman,<p>Ceramic printed mug baby&nbsp;Spiderman</p>,<p> القدح المطبوعة للسيراميك و nbsp ؛ Spiderman </p>,https://cdn1.muqbis.com/attachments/05-23/18408.png,https://muqbis.com/product/detail/6082/Baby-Spiderman,130,10,117,50,DropMe
6081,Baby Hulk,<p>Ceramic mug baby Hulk&nbsp;</p>,<p> القدح السيراميك Hulk & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/18407.png,https://muqbis.com/product/detail/6081/Baby-Hulk,130,10,117,50,DropMe
6004,Levi ackerman from attack on titan,<p>Printed Mug&nbsp;Levi ackerman from attack on titan</p>,<p> Mug & nbsp ؛ Levi Ackerman من Attack on Titan </p>,https://cdn1.muqbis.com/attachments/05-23/18143.png,https://muqbis.com/product/detail/6004/Levi-ackerman-from-attack-on-titan,130,10,117,50,DropMe
5895,one piece ( Luffy ),<p>One piece luffy printed mug&nbsp;</p>,<p> قطعة واحدة من القدح المطبوعة و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/17737.png,https://muqbis.com/product/detail/5895/one-piece---Luffy--,130,10,117,50,DropMe
5337,Cool duck printed mug,<p>Printed mug ( Cool duck )&nbsp;</p>,<p> القدح المطبوعة (بطة بارد) و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/05-23/16075.png,https://muqbis.com/product/detail/5337/Cool-duck-printed-mug,120,10,108,50,DropMe
5203,Floral (Tote Bag + Mug),"<p>Floral (Tote Bag + Mug)<br /> <strong>Introducing our Floral Tote Bag, a charming fusion of simplicity and beauty through its soft floral design. Crafted with durability in mind, the tote bag offers ample space for your essentials and can be carried comfortably. This tote bag is perfect because of its functionality; it&rsquo;s perfect for and caters to various tastes.<br /> <br /> Specifications</strong></p> <p><strong>Size: 32cm x 35cm x 10cm</strong></p> <p><strong>Hand strap: 70cm</strong></p> <p><strong>Fabric Material: Cotton Duck</strong></p> <p><strong>The tote bag is padded from the inside</strong></p> <p><strong>Note: Please wash the tote bag with cold water &amp; by hand to maintain its colors from fading.</strong></p> <p><strong>Mug</strong></p> <ul> <li> <p><strong>Digital printed ceramic mug that is suitable for everyday use.&nbsp;</strong></p> </li> </ul> <ul> <li> <p><strong>Not dishwasher safe.</strong></p> </li> </ul>",<p> Floral (Bag Bag + Mug) <br /> <strong> إدخال حقيبة حمل الأزهار الخاصة بنا ، وهو مزيج ساحر من البساطة والجمال من خلال تصميمه الأزهار الناعم. تم تصميم حقيبة Tote التي تم تصميمها مع المتانة في الاعتبار ، توفر مساحة واسعة لأساسياتك ويمكن تحملها بشكل مريح. هذه الحقيبة مثالية بسبب وظائفها ؛ إنه مثالي لتلبي الأذواق المختلفة. P> <strong> حزام اليد: 70 سم </strong> </p> <p> <strong> مادة النسيج: بطة القطن </strong> </p> <p> <strong> تم تعبئة حقيبة حملها من الداخل </strong> </p> <p> <strong> ملاحظة: يرجى غسل حقيبة حمل بالماء البارد & amp ؛ يدويًا للحفاظ على ألوانه من التلاشي. </strong> </p> <p> <strong> القدح </strong> </p> <ul> <li> مناسبة للاستخدام اليومي. > </ul>,https://cdn1.muqbis.com/attachments/05-23/15634.png,https://muqbis.com/product/detail/5203/Floral--Tote-Bag---Mug-,430,10,387,100,DropMe
5140,Curious Cat Tote Bag (Small size),<p><strong>A small size tote bag that&rsquo;s suitable to carry anywhere comfortably. The tote bag is perfect for kids &amp; adults. If you&rsquo;re spending a day full of activities then this tote bag is perfect for your child to carry his/her essentials in it safely.&nbsp;</strong></p> <p>&nbsp;</p> <p><strong>Specifications</strong></p> <p><strong>Size: 35cm x 32cm&nbsp;</strong></p> <p><strong>Hand strap: 60cm</strong></p> <p><strong>Fabric Material: Cotton Duck</strong></p> <p>&nbsp;</p> <p><strong>Note: Please wash the tote bag with cold water &amp; by hand to maintain its colors from fading.</strong></p>,<p> <strong> حقيبة حمل صغيرة الحجم مناسبة لحمل أي مكان بشكل مريح. حقيبة حمل مثالية للأطفال & amp ؛ الكبار. إذا كنت تقضي يومًا مليئًا بالأنشطة ، فإن حقيبة حمل هذه الحقيبة مثالية لطفلك أن يحمل ضروائه/لها بأمان. > <strong> المواصفات </strong> </p> <p> <strong> الحجم: 35 سم × 32 سم و nbsp ؛ </strong> </p> <p> <strong> حزام اليد: 60 سم </strong> </p > <p> <strong> مادة النسيج: بطة القطن </strong> </p> <p> & nbsp ؛ </p> <p> <strong> ملاحظة: الرجاء غسل حقيبة حمل بالماء البارد & amp ؛ يدويًا للحفاظ على ألوانه من التلاشي. </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/15458.png,https://muqbis.com/product/detail/5140/Curious-Cat-Tote-Bag--Small-size-,160,10,144,50,DropMe
5138,Retro-Inspired Tote Bag,"<p><strong>Our tote bag exudes an irresistible charm with its retro design, a reminder of the glamorous time that has gone by. This tote bag is your perfect companion, whether you&#39;re heading to work, university, or going out with friends. It&rsquo;s designed to be worn comfortably &amp; offers enough space to carry all your essentials with ease.</strong></p> <p>&nbsp;</p> <p><strong>Specifications</strong></p> <p><strong>Size: 34cm x 38cm x 10cm</strong></p> <p><strong>Hand strap: 70cm</strong></p> <p><strong>Fabric Material: Cotton Duck</strong></p> <p><strong>The tote bag is padded from the inside</strong></p> <p>&nbsp;</p> <p><strong>Note: Please wash the tote bag with cold water &amp; by hand to maintain its colors from fading.</strong></p>",<p> <strong> إن حقيبة حملنا تنضح سحرًا لا يقاوم بتصميمه الرجعية ، وهو تذكير بالوقت الساحر الذي مرت. حقيبة حمل هذه هي رفيقك المثالي ، سواء كنت تتجه إلى العمل أو الجامعة أو الخروج مع الأصدقاء. إنه مصمم على ارتداءه بشكل مريح & amp ؛ يوفر مساحة كافية لحمل جميع الأساسيات الخاصة بك بسهولة. </strong> </p> <p> & nbsp ؛ </p> <p> <strong> المواصفات </strong> </p> <p> <strong> الحجم : 34 سم × 38 سم × 10 سم </strong> </p> <p> <strong> حزام اليد: 70 سم </strong> </p> <p> <strong> مادة النسيج: بطة القطن </strong> </p > <p> <strong> يتم تعبئة حقيبة حملها من الداخل </strong> </p> <p> & nbsp ؛ </p> <p> <strong> ملاحظة: الرجاء غسل حقيبة حمل بالماء البارد & amp ؛ يدويًا للحفاظ على ألوانه من التلاشي. </strong> </p>,https://cdn1.muqbis.com/attachments/05-23/15451.png,https://muqbis.com/product/detail/5138/Retro-Inspired-Tote-Bag,310,10,279,50,DropMe
